sen	verb	verb_idx	cop	cop_idx	child	child_idx	child_features	child_upos	head	head_idx	head_features	head_upos	distance	attractors	metadata	swap_head	feature_vals	prefix	wrong_sen	congruent_attractors	incongruent_attractors	num_attractors	num_congruent_attractors	num_incongruent_attractors	has_attractors	only_has_congruent_attractors	only_has_incongruent_attractors	sample_weight	phenomenon	lang	grammatical_feature	ungrammatical_feature	wo	inflect_item	agreement_certainty
Entre esas enmiendas figura una reducción de el 35 a el 20 por ciento de el límite máximo para inversión en instrumentos vinculados a índices bursátiles.	figura	3			reducción	5	{'Gender': 'Fem', 'Number': 'Sing', 'lemma': 'reducción'}	NOUN	figura	3	{'Mood': 'Imp', 'Number': 'Sing', 'Person': '2', 'VerbForm': 'Fin', 'lemma': 'figurar', 'Gender': 'Fem'}	VERB	-2	[]	{'sent_id': 'CESS-CAST-A-20000217-14234-s8', 'text': 'Entre esas enmiendas figura una reducción del 35 al 20 por ciento del límite máximo para inversión en instrumentos vinculados a índices bursátiles.', 'treebank': 'UD_Spanish-AnCora/es_ancora-ud-test.conllu'}	figurémosle	2 -> 1|3	Entre esas enmiendas	Entre esas enmiendas figurémosle una reducción de el 35 a el 20 por ciento de el límite máximo para inversión en instrumentos vinculados a índices bursátiles.	[]	[]	0	0	0	False	False	False	0.0125786163522012	SV-P	spa	2	3	VS	verb	?
"""El encuentro ruso-español a alto nivel servirá para el posterior fortalecimiento de las tradicionales relaciones entre las partes, impulsará de modo práctico la cooperación en diferentes campos y fortalecerá la interrelación de cuestiones actuales europeas e internacionales"", añade el comunicado."	añade	41			comunicado	43	{'Gender': 'Masc', 'Number': 'Sing', 'lemma': 'comunicado'}	NOUN	añade	41	{'Mood': 'Imp', 'Number': 'Sing', 'Person': '2', 'VerbForm': 'Fin', 'lemma': 'añadir', 'Gender': 'Masc'}	VERB	-2	[]	"{'sent_id': '3LB-CAST-211_C-5-s12', 'text': '""El encuentro ruso-español a alto nivel servirá para el posterior fortalecimiento de las tradicionales relaciones entre las partes, impulsará de modo práctico la cooperación en diferentes campos y fortalecerá la interrelación de cuestiones actuales europeas e internacionales"", añade el comunicado.', 'treebank': 'UD_Spanish-AnCora/es_ancora-ud-train.conllu'}"	añadámosla	2 -> 1|3	"""El encuentro ruso-español a alto nivel servirá para el posterior fortalecimiento de las tradicionales relaciones entre las partes, impulsará de modo práctico la cooperación en diferentes campos y fortalecerá la interrelación de cuestiones actuales europeas e internacionales"","	"""El encuentro ruso-español a alto nivel servirá para el posterior fortalecimiento de las tradicionales relaciones entre las partes, impulsará de modo práctico la cooperación en diferentes campos y fortalecerá la interrelación de cuestiones actuales europeas e internacionales"", añadámosla el comunicado."	[]	[]	0	0	0	False	False	False	0.0251572327044025	SV-P	spa	2	3	VS	verb	?
Según explica el texto de el proyecto presupuestario de el Gobierno, en el conjunto de inversiones estas inversiones, que suman en torno a un billón y medio de pesetas, hay además unos 425.000 millones no regionalizables.	explica	1			texto	3	{'Gender': 'Masc', 'Number': 'Sing', 'lemma': 'texto'}	NOUN	explica	1	{'Mood': 'Imp', 'Number': 'Sing', 'Person': '2', 'VerbForm': 'Fin', 'lemma': 'explicar', 'Gender': 'Masc'}	VERB	-2	[]	{'sent_id': 'CESS-CAST-AA-20001105-2921-s6', 'text': 'Según explica el texto del proyecto presupuestario del Gobierno, en el conjunto de inversiones estas inversiones, que suman en torno a un billón y medio de pesetas, hay además unos 425.000 millones no regionalizables.', 'treebank': 'UD_Spanish-AnCora/es_ancora-ud-train.conllu'}	expliquémosla	2 -> 1|3	Según	Según expliquémosla el texto de el proyecto presupuestario de el Gobierno, en el conjunto de inversiones estas inversiones, que suman en torno a un billón y medio de pesetas, hay además unos 425.000 millones no regionalizables.	[]	[]	0	0	0	False	False	False	0.0125786163522012	SV-P	spa	2	3	VS	verb	?
"El presidente también ofrece muchos regalos a los dignatarios y otras personalidades como muestra de buena voluntad "", asegura el escrito, que desmiente a el gobernador de Nagano a el asegurar que no se tiene constancia alguna de haber recibido una espada de samurái."	asegura	19			escrito	21	{'Gender': 'Masc', 'Number': 'Sing', 'lemma': 'escrito'}	NOUN	asegura	19	{'Mood': 'Imp', 'Number': 'Sing', 'Person': '2', 'VerbForm': 'Fin', 'lemma': 'asegurar', 'Gender': 'Masc'}	VERB	-2	[]	"{'sent_id': 'CESS-CAST-P-19990202-122-s15B', 'text': 'El presidente también ofrece muchos regalos a los dignatarios y otras personalidades como muestra de buena voluntad "", asegura el escrito, que desmiente al gobernador de Nagano al asegurar que no se tiene constancia alguna de haber recibido una espada de samurái.', 'treebank': 'UD_Spanish-AnCora/es_ancora-ud-train.conllu'}"	asegurémoslo	2 -> 1|3	"El presidente también ofrece muchos regalos a los dignatarios y otras personalidades como muestra de buena voluntad "","	"El presidente también ofrece muchos regalos a los dignatarios y otras personalidades como muestra de buena voluntad "", asegurémoslo el escrito, que desmiente a el gobernador de Nagano a el asegurar que no se tiene constancia alguna de haber recibido una espada de samurái."	[]	[]	0	0	0	False	False	False	0.0251572327044025	SV-P	spa	2	3	VS	verb	?
"""El encuentro ruso-español a alto nivel servirá para el posterior fortalecimiento de las tradicionales relaciones entre las partes, impulsará de modo práctico la cooperación en diferentes campos y fortalecerá la interrelación de cuestiones actuales europeas e internacionales"", añade el comunicado."	añade	41			comunicado	43	{'Gender': 'Masc', 'Number': 'Sing', 'lemma': 'comunicado'}	NOUN	añade	41	{'Mood': 'Imp', 'Number': 'Sing', 'Person': '2', 'VerbForm': 'Fin', 'lemma': 'añadir', 'Gender': 'Masc'}	VERB	-2	[]	"{'sent_id': '3LB-CAST-211_C-5-s12', 'text': '""El encuentro ruso-español a alto nivel servirá para el posterior fortalecimiento de las tradicionales relaciones entre las partes, impulsará de modo práctico la cooperación en diferentes campos y fortalecerá la interrelación de cuestiones actuales europeas e internacionales"", añade el comunicado.', 'treebank': 'UD_Spanish-AnCora/es_ancora-ud-train.conllu'}"	añadámosle	2 -> 1|3	"""El encuentro ruso-español a alto nivel servirá para el posterior fortalecimiento de las tradicionales relaciones entre las partes, impulsará de modo práctico la cooperación en diferentes campos y fortalecerá la interrelación de cuestiones actuales europeas e internacionales"","	"""El encuentro ruso-español a alto nivel servirá para el posterior fortalecimiento de las tradicionales relaciones entre las partes, impulsará de modo práctico la cooperación en diferentes campos y fortalecerá la interrelación de cuestiones actuales europeas e internacionales"", añadámosle el comunicado."	[]	[]	0	0	0	False	False	False	0.0251572327044025	SV-P	spa	2	3	VS	verb	?
"Otra vecina manifiesta que su comportamiento no ha variado y afirma que en la zona reina la tranquilidad: ""La bomba de el día 21 fue una anécdota""."	reina	15			tranquilidad	17	{'Gender': 'Fem', 'Number': 'Sing', 'lemma': 'tranquilidad'}	NOUN	reina	15	{'Mood': 'Imp', 'Number': 'Sing', 'Person': '2', 'VerbForm': 'Fin', 'lemma': 'reinar', 'Gender': 'Fem'}	VERB	-2	[]	"{'sent_id': 'CESS-CAST-P-19990301-37-s11', 'text': 'Otra vecina manifiesta que su comportamiento no ha variado y afirma que en la zona reina la tranquilidad: ""La bomba del día 21 fue una anécdota"".', 'treebank': 'UD_Spanish-AnCora/es_ancora-ud-test.conllu'}"	reinémosle	2 -> 1|3	Otra vecina manifiesta que su comportamiento no ha variado y afirma que en la zona	"Otra vecina manifiesta que su comportamiento no ha variado y afirma que en la zona reinémosle la tranquilidad: ""La bomba de el día 21 fue una anécdota""."	[]	[]	0	0	0	False	False	False	0.0251572327044025	SV-P	spa	2	3	VS	verb	?
"""Más que un hecho de convicción, sus frases sobre el Hizbulá han aparecido como una maniobra política en el horizonte mediocre de la cohabitación preelectoral"", sentencia el periódico."	sentencia	29			periódico	31	{'Gender': 'Masc', 'Number': 'Sing', 'lemma': 'periódico'}	NOUN	sentencia	29	{'Mood': 'Imp', 'Number': 'Sing', 'Person': '2', 'VerbForm': 'Fin', 'lemma': 'sentenciar', 'Gender': 'Masc'}	VERB	-2	[]	"{'sent_id': 'CESS-CAST-AA-20000228-23030-s22', 'text': '""Más que un hecho de convicción, sus frases sobre el Hizbulá han aparecido como una maniobra política en el horizonte mediocre de la cohabitación preelectoral"", sentencia el periódico.', 'treebank': 'UD_Spanish-AnCora/es_ancora-ud-train.conllu'}"	sentenciémosla	2 -> 1|3	"""Más que un hecho de convicción, sus frases sobre el Hizbulá han aparecido como una maniobra política en el horizonte mediocre de la cohabitación preelectoral"","	"""Más que un hecho de convicción, sus frases sobre el Hizbulá han aparecido como una maniobra política en el horizonte mediocre de la cohabitación preelectoral"", sentenciémosla el periódico."	[]	[]	0	0	0	False	False	False	0.0125786163522012	SV-P	spa	2	3	VS	verb	?
- Está bien, haz lo tú - le indiqué a mi mujer, e intenté salir de el salón.	haz	4			tú	6	{'Case': 'Nom', 'Number': 'Sing', 'Person': '2', 'PronType': 'Prs', 'lemma': 'tú'}	PRON	haz	4	{'Mood': 'Imp', 'Number': 'Sing', 'Person': '2', 'VerbForm': 'Fin', 'lemma': 'hacer'}	VERB	-2	[]	{'sent_id': '3LB-CAST-a22-1-s11', 'text': '- Está bien, hazlo tú - le indiqué a mi mujer, e intenté salir del salón.', 'treebank': 'UD_Spanish-AnCora/es_ancora-ud-train.conllu'}	hagámosla	2 -> 1|3	- Está bien,	- Está bien, hagámosla lo tú - le indiqué a mi mujer, e intenté salir de el salón.	[]	[]	0	0	0	False	False	False	0.0251572327044025	SV-P	spa	2	3	VS	verb	?
"En primer lugar, de raíz histórica: ""Según demuestra el conocimiento de la historia, no es aconsejable que nosotros - - conscientes además de nuestro poliformismo cultural - - creemos una nación"" (discurso pronunciado en el Club de Prensa de Bonn el 29 de mayo de 1967)."	demuestra	10			conocimiento	12	{'Gender': 'Masc', 'Number': 'Sing', 'lemma': 'conocimiento'}	NOUN	demuestra	10	{'Mood': 'Imp', 'Number': 'Sing', 'Person': '2', 'VerbForm': 'Fin', 'lemma': 'demostrar', 'Gender': 'Masc'}	VERB	-2	[]	"{'sent_id': 'CESS-CAST-P-19991001-60-s7', 'text': 'En primer lugar, de raíz histórica: ""Según demuestra el conocimiento de la historia, no es aconsejable que nosotros - - conscientes además de nuestro poliformismo cultural - - creemos una nación"" (discurso pronunciado en el Club de Prensa de Bonn el 29 de mayo de 1967).', 'treebank': 'UD_Spanish-AnCora/es_ancora-ud-train.conllu'}"	demostrémoslo	2 -> 1|3	"En primer lugar, de raíz histórica: ""Según"	"En primer lugar, de raíz histórica: ""Según demostrémoslo el conocimiento de la historia, no es aconsejable que nosotros - - conscientes además de nuestro poliformismo cultural - - creemos una nación"" (discurso pronunciado en el Club de Prensa de Bonn el 29 de mayo de 1967)."	[]	[]	0	0	0	False	False	False	0.0251572327044025	SV-P	spa	2	3	VS	verb	?
"El presidente también ofrece muchos regalos a los dignatarios y otras personalidades como muestra de buena voluntad "", asegura el escrito, que desmiente a el gobernador de Nagano a el asegurar que no se tiene constancia alguna de haber recibido una espada de samurái."	asegura	19			escrito	21	{'Gender': 'Masc', 'Number': 'Sing', 'lemma': 'escrito'}	NOUN	asegura	19	{'Mood': 'Imp', 'Number': 'Sing', 'Person': '2', 'VerbForm': 'Fin', 'lemma': 'asegurar', 'Gender': 'Masc'}	VERB	-2	[]	"{'sent_id': 'CESS-CAST-P-19990202-122-s15B', 'text': 'El presidente también ofrece muchos regalos a los dignatarios y otras personalidades como muestra de buena voluntad "", asegura el escrito, que desmiente al gobernador de Nagano al asegurar que no se tiene constancia alguna de haber recibido una espada de samurái.', 'treebank': 'UD_Spanish-AnCora/es_ancora-ud-train.conllu'}"	asegurémosla	2 -> 1|3	"El presidente también ofrece muchos regalos a los dignatarios y otras personalidades como muestra de buena voluntad "","	"El presidente también ofrece muchos regalos a los dignatarios y otras personalidades como muestra de buena voluntad "", asegurémosla el escrito, que desmiente a el gobernador de Nagano a el asegurar que no se tiene constancia alguna de haber recibido una espada de samurái."	[]	[]	0	0	0	False	False	False	0.0251572327044025	SV-P	spa	2	3	VS	verb	?
Según explica el texto de el proyecto presupuestario de el Gobierno, en el conjunto de inversiones estas inversiones, que suman en torno a un billón y medio de pesetas, hay además unos 425.000 millones no regionalizables.	explica	1			texto	3	{'Gender': 'Masc', 'Number': 'Sing', 'lemma': 'texto'}	NOUN	explica	1	{'Mood': 'Imp', 'Number': 'Sing', 'Person': '2', 'VerbForm': 'Fin', 'lemma': 'explicar', 'Gender': 'Masc'}	VERB	-2	[]	{'sent_id': 'CESS-CAST-AA-20001105-2921-s6', 'text': 'Según explica el texto del proyecto presupuestario del Gobierno, en el conjunto de inversiones estas inversiones, que suman en torno a un billón y medio de pesetas, hay además unos 425.000 millones no regionalizables.', 'treebank': 'UD_Spanish-AnCora/es_ancora-ud-train.conllu'}	expliquémoslo	2 -> 1|3	Según	Según expliquémoslo el texto de el proyecto presupuestario de el Gobierno, en el conjunto de inversiones estas inversiones, que suman en torno a un billón y medio de pesetas, hay además unos 425.000 millones no regionalizables.	[]	[]	0	0	0	False	False	False	0.0125786163522012	SV-P	spa	2	3	VS	verb	?
"En primer lugar, de raíz histórica: ""Según demuestra el conocimiento de la historia, no es aconsejable que nosotros - - conscientes además de nuestro poliformismo cultural - - creemos una nación"" (discurso pronunciado en el Club de Prensa de Bonn el 29 de mayo de 1967)."	demuestra	10			conocimiento	12	{'Gender': 'Masc', 'Number': 'Sing', 'lemma': 'conocimiento'}	NOUN	demuestra	10	{'Mood': 'Imp', 'Number': 'Sing', 'Person': '2', 'VerbForm': 'Fin', 'lemma': 'demostrar', 'Gender': 'Masc'}	VERB	-2	[]	"{'sent_id': 'CESS-CAST-P-19991001-60-s7', 'text': 'En primer lugar, de raíz histórica: ""Según demuestra el conocimiento de la historia, no es aconsejable que nosotros - - conscientes además de nuestro poliformismo cultural - - creemos una nación"" (discurso pronunciado en el Club de Prensa de Bonn el 29 de mayo de 1967).', 'treebank': 'UD_Spanish-AnCora/es_ancora-ud-train.conllu'}"	demostrémosle	2 -> 1|3	"En primer lugar, de raíz histórica: ""Según"	"En primer lugar, de raíz histórica: ""Según demostrémosle el conocimiento de la historia, no es aconsejable que nosotros - - conscientes además de nuestro poliformismo cultural - - creemos una nación"" (discurso pronunciado en el Club de Prensa de Bonn el 29 de mayo de 1967)."	[]	[]	0	0	0	False	False	False	0.0251572327044025	SV-P	spa	2	3	VS	verb	?
En sus antecedentes teatrales, figura un papel que en 1988 realizó en la obra de David Mamet Speed the plow.	figura	5			papel	7	{'Gender': 'Masc', 'Number': 'Sing', 'lemma': 'papel'}	NOUN	figura	5	{'Mood': 'Imp', 'Number': 'Sing', 'Person': '2', 'VerbForm': 'Fin', 'lemma': 'figurar', 'Gender': 'Masc'}	VERB	-2	[]	{'sent_id': 'CESS-CAST-P-20020502-155-s5', 'text': 'En sus antecedentes teatrales, figura un papel que en 1988 realizó en la obra de David Mamet Speed the plow.', 'treebank': 'UD_Spanish-AnCora/es_ancora-ud-train.conllu'}	figurémosle	2 -> 1|3	En sus antecedentes teatrales,	En sus antecedentes teatrales, figurémosle un papel que en 1988 realizó en la obra de David Mamet Speed the plow.	[]	[]	0	0	0	False	False	False	0.0125786163522012	SV-P	spa	2	3	VS	verb	?
La ex tenista Steffi Graf ha decidido saldar finalmente sus cuentas con el fisco alemán, aceptando pagar cerca de 2.500 millones de pesetas, según explica el diario alemán Bild.	explica	26			diario	28	{'Gender': 'Masc', 'Number': 'Sing', 'lemma': 'diario'}	NOUN	explica	26	{'Mood': 'Imp', 'Number': 'Sing', 'Person': '2', 'VerbForm': 'Fin', 'lemma': 'explicar', 'Gender': 'Masc'}	VERB	-2	[]	{'global.Entity': 'eid-etype-head-other', 'newdoc id': 'CESS-CAST-P-20010102-154', 'sent_id': 'CESS-CAST-P-20010102-154-s1', 'text': 'La ex tenista Steffi Graf ha decidido saldar finalmente sus cuentas con el fisco alemán, aceptando pagar cerca de 2.500 millones de pesetas, según explica el diario alemán Bild.', 'treebank': 'UD_Spanish-AnCora/es_ancora-ud-train.conllu'}	expliquémosle	2 -> 1|3	La ex tenista Steffi Graf ha decidido saldar finalmente sus cuentas con el fisco alemán, aceptando pagar cerca de 2.500 millones de pesetas, según	La ex tenista Steffi Graf ha decidido saldar finalmente sus cuentas con el fisco alemán, aceptando pagar cerca de 2.500 millones de pesetas, según expliquémosle el diario alemán Bild.	[]	[]	0	0	0	False	False	False	0.0125786163522012	SV-P	spa	2	3	VS	verb	?
Entre esas enmiendas figura una reducción de el 35 a el 20 por ciento de el límite máximo para inversión en instrumentos vinculados a índices bursátiles.	figura	3			reducción	5	{'Gender': 'Fem', 'Number': 'Sing', 'lemma': 'reducción'}	NOUN	figura	3	{'Mood': 'Imp', 'Number': 'Sing', 'Person': '2', 'VerbForm': 'Fin', 'lemma': 'figurar', 'Gender': 'Fem'}	VERB	-2	[]	{'sent_id': 'CESS-CAST-A-20000217-14234-s8', 'text': 'Entre esas enmiendas figura una reducción del 35 al 20 por ciento del límite máximo para inversión en instrumentos vinculados a índices bursátiles.', 'treebank': 'UD_Spanish-AnCora/es_ancora-ud-test.conllu'}	figurémoslo	2 -> 1|3	Entre esas enmiendas	Entre esas enmiendas figurémoslo una reducción de el 35 a el 20 por ciento de el límite máximo para inversión en instrumentos vinculados a índices bursátiles.	[]	[]	0	0	0	False	False	False	0.0125786163522012	SV-P	spa	2	3	VS	verb	?
- Está bien, haz lo tú - le indiqué a mi mujer, e intenté salir de el salón.	haz	4			tú	6	{'Case': 'Nom', 'Number': 'Sing', 'Person': '2', 'PronType': 'Prs', 'lemma': 'tú'}	PRON	haz	4	{'Mood': 'Imp', 'Number': 'Sing', 'Person': '2', 'VerbForm': 'Fin', 'lemma': 'hacer'}	VERB	-2	[]	{'sent_id': '3LB-CAST-a22-1-s11', 'text': '- Está bien, hazlo tú - le indiqué a mi mujer, e intenté salir del salón.', 'treebank': 'UD_Spanish-AnCora/es_ancora-ud-train.conllu'}	hagámoslo	2 -> 1|3	- Está bien,	- Está bien, hagámoslo lo tú - le indiqué a mi mujer, e intenté salir de el salón.	[]	[]	0	0	0	False	False	False	0.0251572327044025	SV-P	spa	2	3	VS	verb	?
Según explica el texto de el proyecto presupuestario de el Gobierno, en el conjunto de inversiones estas inversiones, que suman en torno a un billón y medio de pesetas, hay además unos 425.000 millones no regionalizables.	explica	1			texto	3	{'Gender': 'Masc', 'Number': 'Sing', 'lemma': 'texto'}	NOUN	explica	1	{'Mood': 'Imp', 'Number': 'Sing', 'Person': '2', 'VerbForm': 'Fin', 'lemma': 'explicar', 'Gender': 'Masc'}	VERB	-2	[]	{'sent_id': 'CESS-CAST-AA-20001105-2921-s6', 'text': 'Según explica el texto del proyecto presupuestario del Gobierno, en el conjunto de inversiones estas inversiones, que suman en torno a un billón y medio de pesetas, hay además unos 425.000 millones no regionalizables.', 'treebank': 'UD_Spanish-AnCora/es_ancora-ud-train.conllu'}	expliquémosle	2 -> 1|3	Según	Según expliquémosle el texto de el proyecto presupuestario de el Gobierno, en el conjunto de inversiones estas inversiones, que suman en torno a un billón y medio de pesetas, hay además unos 425.000 millones no regionalizables.	[]	[]	0	0	0	False	False	False	0.0125786163522012	SV-P	spa	2	3	VS	verb	?
La ex tenista Steffi Graf ha decidido saldar finalmente sus cuentas con el fisco alemán, aceptando pagar cerca de 2.500 millones de pesetas, según explica el diario alemán Bild.	explica	26			diario	28	{'Gender': 'Masc', 'Number': 'Sing', 'lemma': 'diario'}	NOUN	explica	26	{'Mood': 'Imp', 'Number': 'Sing', 'Person': '2', 'VerbForm': 'Fin', 'lemma': 'explicar', 'Gender': 'Masc'}	VERB	-2	[]	{'global.Entity': 'eid-etype-head-other', 'newdoc id': 'CESS-CAST-P-20010102-154', 'sent_id': 'CESS-CAST-P-20010102-154-s1', 'text': 'La ex tenista Steffi Graf ha decidido saldar finalmente sus cuentas con el fisco alemán, aceptando pagar cerca de 2.500 millones de pesetas, según explica el diario alemán Bild.', 'treebank': 'UD_Spanish-AnCora/es_ancora-ud-train.conllu'}	expliquémosla	2 -> 1|3	La ex tenista Steffi Graf ha decidido saldar finalmente sus cuentas con el fisco alemán, aceptando pagar cerca de 2.500 millones de pesetas, según	La ex tenista Steffi Graf ha decidido saldar finalmente sus cuentas con el fisco alemán, aceptando pagar cerca de 2.500 millones de pesetas, según expliquémosla el diario alemán Bild.	[]	[]	0	0	0	False	False	False	0.0125786163522012	SV-P	spa	2	3	VS	verb	?
"La Organización Internacional de el Caucho Natural atraviesa una ""grave crisis"", según recoge la referencia de el Consejo de Ministros, a causa de la caída de los precios de el caucho en los mercados internacionales, lo que ha originado su retirada de los países productores más importantes."	recoge	15			referencia	17	{'Gender': 'Fem', 'Number': 'Sing', 'lemma': 'referencia'}	NOUN	recoge	15	{'Mood': 'Imp', 'Number': 'Sing', 'Person': '2', 'VerbForm': 'Fin', 'lemma': 'recoger', 'Gender': 'Fem'}	VERB	-2	[]	"{'sent_id': 'CESS-CAST-AA-20000310-8417-s2', 'text': 'La Organización Internacional del Caucho Natural atraviesa una ""grave crisis"", según recoge la referencia del Consejo de Ministros, a causa de la caída de los precios del caucho en los mercados internacionales, lo que ha originado su retirada de los países productores más importantes.', 'treebank': 'UD_Spanish-AnCora/es_ancora-ud-train.conllu'}"	recojámoslo	2 -> 1|3	"La Organización Internacional de el Caucho Natural atraviesa una ""grave crisis"", según"	"La Organización Internacional de el Caucho Natural atraviesa una ""grave crisis"", según recojámoslo la referencia de el Consejo de Ministros, a causa de la caída de los precios de el caucho en los mercados internacionales, lo que ha originado su retirada de los países productores más importantes."	[]	[]	0	0	0	False	False	False	0.0251572327044025	SV-P	spa	2	3	VS	verb	?
En sus antecedentes teatrales, figura un papel que en 1988 realizó en la obra de David Mamet Speed the plow.	figura	5			papel	7	{'Gender': 'Masc', 'Number': 'Sing', 'lemma': 'papel'}	NOUN	figura	5	{'Mood': 'Imp', 'Number': 'Sing', 'Person': '2', 'VerbForm': 'Fin', 'lemma': 'figurar', 'Gender': 'Masc'}	VERB	-2	[]	{'sent_id': 'CESS-CAST-P-20020502-155-s5', 'text': 'En sus antecedentes teatrales, figura un papel que en 1988 realizó en la obra de David Mamet Speed the plow.', 'treebank': 'UD_Spanish-AnCora/es_ancora-ud-train.conllu'}	figurémosla	2 -> 1|3	En sus antecedentes teatrales,	En sus antecedentes teatrales, figurémosla un papel que en 1988 realizó en la obra de David Mamet Speed the plow.	[]	[]	0	0	0	False	False	False	0.0125786163522012	SV-P	spa	2	3	VS	verb	?
"La Organización Internacional de el Caucho Natural atraviesa una ""grave crisis"", según recoge la referencia de el Consejo de Ministros, a causa de la caída de los precios de el caucho en los mercados internacionales, lo que ha originado su retirada de los países productores más importantes."	recoge	15			referencia	17	{'Gender': 'Fem', 'Number': 'Sing', 'lemma': 'referencia'}	NOUN	recoge	15	{'Mood': 'Imp', 'Number': 'Sing', 'Person': '2', 'VerbForm': 'Fin', 'lemma': 'recoger', 'Gender': 'Fem'}	VERB	-2	[]	"{'sent_id': 'CESS-CAST-AA-20000310-8417-s2', 'text': 'La Organización Internacional del Caucho Natural atraviesa una ""grave crisis"", según recoge la referencia del Consejo de Ministros, a causa de la caída de los precios del caucho en los mercados internacionales, lo que ha originado su retirada de los países productores más importantes.', 'treebank': 'UD_Spanish-AnCora/es_ancora-ud-train.conllu'}"	recojámosle	2 -> 1|3	"La Organización Internacional de el Caucho Natural atraviesa una ""grave crisis"", según"	"La Organización Internacional de el Caucho Natural atraviesa una ""grave crisis"", según recojámosle la referencia de el Consejo de Ministros, a causa de la caída de los precios de el caucho en los mercados internacionales, lo que ha originado su retirada de los países productores más importantes."	[]	[]	0	0	0	False	False	False	0.0251572327044025	SV-P	spa	2	3	VS	verb	?
"Otra vecina manifiesta que su comportamiento no ha variado y afirma que en la zona reina la tranquilidad: ""La bomba de el día 21 fue una anécdota""."	reina	15			tranquilidad	17	{'Gender': 'Fem', 'Number': 'Sing', 'lemma': 'tranquilidad'}	NOUN	reina	15	{'Mood': 'Imp', 'Number': 'Sing', 'Person': '2', 'VerbForm': 'Fin', 'lemma': 'reinar', 'Gender': 'Fem'}	VERB	-2	[]	"{'sent_id': 'CESS-CAST-P-19990301-37-s11', 'text': 'Otra vecina manifiesta que su comportamiento no ha variado y afirma que en la zona reina la tranquilidad: ""La bomba del día 21 fue una anécdota"".', 'treebank': 'UD_Spanish-AnCora/es_ancora-ud-test.conllu'}"	reinémosla	2 -> 1|3	Otra vecina manifiesta que su comportamiento no ha variado y afirma que en la zona	"Otra vecina manifiesta que su comportamiento no ha variado y afirma que en la zona reinémosla la tranquilidad: ""La bomba de el día 21 fue una anécdota""."	[]	[]	0	0	0	False	False	False	0.0251572327044025	SV-P	spa	2	3	VS	verb	?
- Está bien, haz lo tú - le indiqué a mi mujer, e intenté salir de el salón.	haz	4			tú	6	{'Case': 'Nom', 'Number': 'Sing', 'Person': '2', 'PronType': 'Prs', 'lemma': 'tú'}	PRON	haz	4	{'Mood': 'Imp', 'Number': 'Sing', 'Person': '2', 'VerbForm': 'Fin', 'lemma': 'hacer'}	VERB	-2	[]	{'sent_id': '3LB-CAST-a22-1-s11', 'text': '- Está bien, hazlo tú - le indiqué a mi mujer, e intenté salir del salón.', 'treebank': 'UD_Spanish-AnCora/es_ancora-ud-train.conllu'}	hagámosle	2 -> 1|3	- Está bien,	- Está bien, hagámosle lo tú - le indiqué a mi mujer, e intenté salir de el salón.	[]	[]	0	0	0	False	False	False	0.0251572327044025	SV-P	spa	2	3	VS	verb	?
"""Más que un hecho de convicción, sus frases sobre el Hizbulá han aparecido como una maniobra política en el horizonte mediocre de la cohabitación preelectoral"", sentencia el periódico."	sentencia	29			periódico	31	{'Gender': 'Masc', 'Number': 'Sing', 'lemma': 'periódico'}	NOUN	sentencia	29	{'Mood': 'Imp', 'Number': 'Sing', 'Person': '2', 'VerbForm': 'Fin', 'lemma': 'sentenciar', 'Gender': 'Masc'}	VERB	-2	[]	"{'sent_id': 'CESS-CAST-AA-20000228-23030-s22', 'text': '""Más que un hecho de convicción, sus frases sobre el Hizbulá han aparecido como una maniobra política en el horizonte mediocre de la cohabitación preelectoral"", sentencia el periódico.', 'treebank': 'UD_Spanish-AnCora/es_ancora-ud-train.conllu'}"	sentenciémosle	2 -> 1|3	"""Más que un hecho de convicción, sus frases sobre el Hizbulá han aparecido como una maniobra política en el horizonte mediocre de la cohabitación preelectoral"","	"""Más que un hecho de convicción, sus frases sobre el Hizbulá han aparecido como una maniobra política en el horizonte mediocre de la cohabitación preelectoral"", sentenciémosle el periódico."	[]	[]	0	0	0	False	False	False	0.0125786163522012	SV-P	spa	2	3	VS	verb	?
Según informa la Autoridad Portuaria de Tarragona (APT), titular de el Museo, la donación se ha formalizado con la firma de un convenio por el que el maestro botero cede su colección, formada por 108 herramientas, a la APT.	informa	1			Autoridad	3	{'lemma': 'autoridad'}	NOUN	informa	1	{'Mood': 'Imp', 'Number': 'Sing', 'Person': '2', 'VerbForm': 'Fin', 'lemma': 'informar'}	VERB	-2	[]	{'sent_id': 'es-dev-003-s282', 'text': 'Según informa la Autoridad Portuaria de Tarragona (APT), titular del Museo, la donación se ha formalizado con la firma de un convenio por el que el maestro botero cede su colección, formada por 108 herramientas, a la APT.', 'treebank': 'UD_Spanish-GSD/es_gsd-ud-dev.conllu'}	informémoslo	2 -> 1|3	Según	Según informémoslo la Autoridad Portuaria de Tarragona (APT), titular de el Museo, la donación se ha formalizado con la firma de un convenio por el que el maestro botero cede su colección, formada por 108 herramientas, a la APT.	[]	[]	0	0	0	False	False	False	0.0125786163522012	SV-P	spa	2	3	VS	verb	?
