	sen	verb	verb_idx	cop	cop_idx	child	child_idx	child_features	child_upos	head	head_idx	head_features	head_upos	distance	attractors	metadata	swap_head	feature_vals	prefix	wrong_sen	congruent_attractors	incongruent_attractors	num_attractors	num_congruent_attractors	num_incongruent_attractors	has_attractors	only_has_congruent_attractors	only_has_incongruent_attractors	sample_weight	phenomenon	lang	grammatical_feature	ungrammatical_feature	wo	inflect_item	agreement_certainty	sen_prob	wrong_prob	sen_nll	wrong_nll	delta
1203	De zware klap voor de groenen heeft nog meer gevolgen: honderden nieuwe leden melden zich aan.	heeft	6			klap	2	{'Gender': 'Com', 'Number': 'Sing', 'lemma': 'klap'}	NOUN	heeft	6	{'Number': 'Sing', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'hebben', 'Gender': 'Com'}	VERB	4	[]	{'archive': 'nl_lassysmalldevelop-ud-train.collection', 'source': 'LassyDevelop/wiki-5/wiki-5.p.39.s.2.xml', 'sent_id': 'wiki-5.p.39.s.2', 'text': 'De zware klap voor de groenen heeft nog meer gevolgen: honderden nieuwe leden melden zich aan.', 'auto': 'ALUD2.13.0', 'treebank': 'UD_Dutch-LassySmall/nl_lassysmall-ud-train.conllu'}	hebt	3 -> 2	De zware klap voor de groenen	De zware klap voor de groenen hebt nog meer gevolgen: honderden nieuwe leden melden zich aan.	[]	[]	0	0	0	False	False	False	1.317558798113824e-05	SV-P	nld	3	2	SV	verb	+	[-7.93869686126709, -11.048250198364258, -4.410788536071777, -6.472221851348877, -4.868377685546875, -4.88762092590332, -1.820333480834961, -7.460533618927002, -6.641421318054199, -5.815128326416016, -4.711708068847656, -3.279571533203125, -9.555389404296875, -0.45934295654296875, -4.356029510498047, -9.814001083374023, -0.24383163452148438, -0.03247261047363281, -4.979077339172363, -8.72391128540039, -7.818042755126953, -2.039036750793457, -1.733102798461914, -3.0339221954345703]	[-7.93869686126709, -11.048250198364258, -4.410788536071777, -6.472221851348877, -4.868377685546875, -4.88762092590332, -1.820333480834961, -7.460533618927002, -6.641421318054199, -11.966023445129395, -4.840599060058594, -3.500150680541992, -9.13707160949707, -0.49942588806152344, -4.280179977416992, -10.092167854309082, -0.2416553497314453, -0.030439376831054688, -4.817241668701172, -9.001912117004395, -7.76254940032959, -2.049898147583008, -1.8443031311035156, -3.176873207092285]	122.14281463623047	128.78872680664062	6.645912170410156
1204	Hoe heet het familielid van de krokodil en alligator dat een kleiner lijf en een kortere bredere snuit heeft?	heeft	18			dat	9	{'Person': '3', 'PronType': 'Rel', 'lemma': 'dat'}	PRON	heeft	18	{'Number': 'Sing', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'hebben', 'Person': '3'}	VERB	9	[]	{'archive': 'nl_alpinodev-ud-train.collection', 'source': 'Treebank/wpspel/680.xml', 'sent_id': 'wpspel\\680', 'text': 'Hoe heet het familielid van de krokodil en alligator dat een kleiner lijf en een kortere bredere snuit heeft?', 'auto': 'ALUD2.12.3', 'treebank': 'UD_Dutch-Alpino/nl_alpino-ud-train.conllu'}	hebt	3 -> 2	Hoe heet het familielid van de krokodil en alligator dat een kleiner lijf en een kortere bredere snuit	Hoe heet het familielid van de krokodil en alligator dat een kleiner lijf en een kortere bredere snuit hebt?	[]	[]	0	0	0	False	False	False	2.11750521125436e-06	SV-P	nld	3	2	SV	verb	+	[-12.801289558410645, -5.714653968811035, -5.1833815574646, -2.5863542556762695, -12.135894775390625, -2.3712596893310547, -5.458736419677734, -2.64739990234375, -2.0366697311401367, -11.68126106262207, -1.1025094985961914, -3.2771425247192383, -15.136947631835938, -5.504917621612549, -3.8003368377685547, -11.083662986755371, -7.647780418395996, -1.0306997299194336, -4.142667770385742, -0.6743316650390625, -5.269783020019531, -2.5539798736572266, -2.0490713119506836, -10.113900184631348, -2.5338754653930664, -7.844355583190918, -7.181900978088379, -3.782024383544922, -1.6130523681640625]	[-12.801289558410645, -5.714653968811035, -5.1833815574646, -2.5863542556762695, -12.135894775390625, -2.3712596893310547, -5.458736419677734, -2.64739990234375, -2.0366697311401367, -11.68126106262207, -1.1025094985961914, -3.2771425247192383, -15.136947631835938, -5.504917621612549, -3.8003368377685547, -11.083662986755371, -7.647780418395996, -1.0306997299194336, -4.142667770385742, -0.6743316650390625, -5.269783020019531, -2.5539798736572266, -2.0490713119506836, -10.113900184631348, -2.5338754653930664, -7.844355583190918, -7.181900978088379, -6.8610758781433105, -1.6681585311889648]	158.9598388671875	162.093994140625	3.1341552734375
1205	Verder schort er dikwijls iets aan het team-werk, de schrijvende pers heeft het in dit opzicht veel makkelijker.	heeft	12			pers	11	{'Gender': 'Com', 'Number': 'Sing', 'lemma': 'pers'}	NOUN	heeft	12	{'Number': 'Sing', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'hebben', 'Gender': 'Com'}	VERB	1	[]	{'archive': 'nl_alpinodev-ud-train.collection', 'source': 'Treebank/cdb/3239.xml', 'sent_id': 'cdb\\3239', 'text': 'Verder schort er dikwijls iets aan het team-werk, de schrijvende pers heeft het in dit opzicht veel makkelijker.', 'auto': 'ALUD2.12.3', 'treebank': 'UD_Dutch-Alpino/nl_alpino-ud-train.conllu'}	hebt	3 -> 2	Verder schort er dikwijls iets aan het team-werk, de schrijvende pers	Verder schort er dikwijls iets aan het team-werk, de schrijvende pers hebt het in dit opzicht veel makkelijker.	[]	[]	0	0	0	False	False	False	1.5500691742515578e-06	SV-P	nld	3	2	SV	verb	+	[-9.304651260375977, -4.926308631896973, -7.680784225463867, -8.379350662231445, -6.572808265686035, -8.126561164855957, -5.592836380004883, -1.4301528930664062, -7.456824779510498, -3.37717342376709, -2.2066726684570312, -10.075850486755371, -5.40969705581665, -5.222326755523682, -2.377399444580078, -3.981472969055176, -8.846359252929688, -6.667928695678711, -3.428403854370117, -8.907901763916016, -6.958213806152344, -3.0625619888305664, -4.020424842834473, -3.8301029205322266, -5.53408145904541, -4.217134475708008, -7.251949310302734, -7.3058552742004395, -1.4779415130615234, -0.0427093505859375, -3.4012527465820312]	[-9.304651260375977, -4.926308631896973, -7.680784225463867, -8.379350662231445, -6.572808265686035, -8.126561164855957, -5.592836380004883, -1.4301528930664062, -7.456824779510498, -3.37717342376709, -2.2066726684570312, -10.075850486755371, -5.40969705581665, -5.222326755523682, -2.377399444580078, -3.981472969055176, -8.846359252929688, -6.667928695678711, -3.428403854370117, -8.907901763916016, -14.026592254638672, -3.024139404296875, -3.9987974166870117, -4.644291877746582, -5.516371726989746, -5.3770341873168945, -7.4371232986450195, -6.367199420928955, -1.2777214050292969, -0.024553298950195312, -2.272496223449707]	167.07369995117188	173.93777465820312	6.86407470703125
1206	Op grond van de gegevens in dat systeem, kan bijvoorbeeld worden vastgesteld of een groep kinderen een bepaalde zorgbehoefte heeft en of de gezondheidssituatie van een groep kinderen speciale zorg en andere maatregelen vraagt.	heeft	20			groep	15	{'Gender': 'Com', 'Number': 'Sing', 'lemma': 'groep'}	NOUN	heeft	20	{'Number': 'Sing', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'hebben', 'Gender': 'Com'}	VERB	5	[]	{'archive': 'nl_alpinodev-ud-test.collection', 'source': 'LassyDevelop/WR-P-P-L-0000000003/WR-P-P-L-0000000003.p.19.s.4.xml', 'sent_id': 'WR-P-P-L-0000000003\\WR-P-P-L-0000000003.p.19.s.4', 'text': 'Op grond van de gegevens in dat systeem, kan bijvoorbeeld worden vastgesteld of een groep kinderen een bepaalde zorgbehoefte heeft en of de gezondheidssituatie van een groep kinderen speciale zorg en andere maatregelen vraagt.', 'auto': 'ALUD2.12.3', 'treebank': 'UD_Dutch-Alpino/nl_alpino-ud-test.conllu'}	hebt	3 -> 2	Op grond van de gegevens in dat systeem, kan bijvoorbeeld worden vastgesteld of een groep kinderen een bepaalde zorgbehoefte	Op grond van de gegevens in dat systeem, kan bijvoorbeeld worden vastgesteld of een groep kinderen een bepaalde zorgbehoefte hebt en of de gezondheidssituatie van een groep kinderen speciale zorg en andere maatregelen vraagt.	[]	[]	0	0	0	False	False	False	1.1858029183024416e-05	SV-P	nld	3	2	SV	verb	+	[-9.45063591003418, -14.313532829284668, -1.2089967727661133, -1.1213321685791016, -9.456226348876953, -4.326929092407227, -5.695735931396484, -9.724224090576172, -3.9965429306030273, -3.6767234802246094, -4.889956474304199, -3.586298942565918, -6.837159156799316, -1.0916204452514648, -4.924831390380859, -3.12961483001709, -7.678999900817871, -7.5011701583862305, -4.442124366760254, -4.123238563537598, -7.00103235244751, -5.893877029418945, -3.470193862915039, -1.3616981506347656, -3.0823984146118164, -4.012383460998535, -4.463122367858887, -5.461001396179199, -2.3638076782226562, -6.4140777587890625, -0.1617870330810547, -5.540307998657227, -4.539155006408691, -0.2437610626220703, -1.2094879150390625, -1.1317987442016602, -2.7158803939819336, -1.8060569763183594, -10.566193580627441, -4.727190971374512, -4.612958908081055, -5.610605239868164, -7.803737163543701, -0.2088756561279297, -10.460843086242676, -0.004665374755859375, -0.29337596893310547]	[-9.45063591003418, -14.313532829284668, -1.2089967727661133, -1.1213321685791016, -9.456226348876953, -4.326929092407227, -5.695735931396484, -9.724224090576172, -3.9965429306030273, -3.6767234802246094, -4.889956474304199, -3.586298942565918, -6.837159156799316, -1.0916204452514648, -4.924831390380859, -3.12961483001709, -7.678999900817871, -7.5011701583862305, -4.442124366760254, -4.123238563537598, -7.00103235244751, -5.893877029418945, -3.470193862915039, -1.3616981506347656, -3.0823984146118164, -6.13807487487793, -5.397326469421387, -5.634116172790527, -2.476578712463379, -6.37103271484375, -0.2050952911376953, -5.44480037689209, -4.61251163482666, -0.2779407501220703, -1.1967802047729492, -1.155776023864746, -2.696359634399414, -1.831130027770996, -10.464489936828613, -5.141334533691406, -4.736715316772461, -5.629956245422363, -7.572812080383301, -0.21350860595703125, -10.543205261230469, -0.0048274993896484375, -0.33582115173339844]	216.33616638183594	220.06527709960938	3.7291107177734375
1207	Minister Luns heeft in Beiroet gezegd dat zijn bezoek aan de Libanon niet te maken heeft met een bemiddelingspoging.	heeft	15			bezoek	8	{'Gender': 'Neut', 'Number': 'Sing', 'lemma': 'bezoek'}	NOUN	heeft	15	{'Number': 'Sing', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'hebben', 'Gender': 'Neut'}	VERB	7	[]	{'archive': 'nl_alpinodev-ud-train.collection', 'source': 'Treebank/cdb/5352.xml', 'sent_id': 'cdb\\5352', 'text': 'Minister Luns heeft in Beiroet gezegd dat zijn bezoek aan de Libanon niet te maken heeft met een bemiddelingspoging.', 'auto': 'ALUD2.12.3', 'treebank': 'UD_Dutch-Alpino/nl_alpino-ud-train.conllu'}	hebt	3 -> 2	Minister Luns heeft in Beiroet gezegd dat zijn bezoek aan de Libanon niet te maken	Minister Luns heeft in Beiroet gezegd dat zijn bezoek aan de Libanon niet te maken hebt met een bemiddelingspoging.	[]	[]	0	0	0	False	False	False	2.9645072957561045e-05	SV-P	nld	3	2	SV	verb	+	[-9.628207206726074, -6.89069938659668, -7.295182704925537, -14.721285820007324, -3.29300594329834, -8.375839233398438, -10.814690589904785, -8.536711692810059, -7.918407917022705, -0.4240732192993164, -3.9268083572387695, -6.352906703948975, -0.9174766540527344, -1.091165542602539, -8.353732109069824, -2.5148210525512695, -4.043420791625977, -4.90644645690918, -3.093447685241699, -2.375774383544922, -3.2370100021362305, -2.739023208618164, -10.036067962646484, -4.754796028137207, -2.8050098419189453, -6.1785993576049805, -4.578364372253418, -0.2813873291015625, -1.5437612533569336]	[-9.628207206726074, -6.89069938659668, -7.295182704925537, -14.721285820007324, -3.29300594329834, -8.375839233398438, -10.814690589904785, -8.536711692810059, -7.918407917022705, -0.4240732192993164, -3.9268083572387695, -6.352906703948975, -0.9174766540527344, -1.091165542602539, -8.353732109069824, -2.5148210525512695, -4.043420791625977, -4.90644645690918, -3.093447685241699, -7.5074663162231445, -3.5670995712280273, -2.666354179382324, -10.018377304077148, -4.495877265930176, -2.87042236328125, -6.220428466796875, -4.495171546936035, -0.2715492248535156, -1.495880126953125]	151.62811279296875	156.7069549560547	5.0788421630859375
1208	Hij heeft daarom de alhier vrij zeldzame vaardigheid tot het onderkennen van de spanningen die in het muziektheater thuishoren.	heeft	1			Hij	0	{'Case': 'Nom', 'Person': '3', 'PronType': 'Prs', 'lemma': 'hij'}	PRON	heeft	1	{'Number': 'Sing', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'hebben', 'Person': '3'}	VERB	1	[]	{'archive': 'nl_alpinodev-ud-train.collection', 'source': 'Treebank/cdb/4782.xml', 'sent_id': 'cdb\\4782', 'text': 'Hij heeft daarom de alhier vrij zeldzame vaardigheid tot het onderkennen van de spanningen die in het muziektheater thuishoren.', 'auto': 'ALUD2.12.3', 'treebank': 'UD_Dutch-Alpino/nl_alpino-ud-train.conllu'}	hebt	3 -> 2	Hij	Hij hebt daarom de alhier vrij zeldzame vaardigheid tot het onderkennen van de spanningen die in het muziektheater thuishoren.	[]	[]	0	0	0	False	False	False	8.611495412508656e-08	SV-P	nld	3	2	SV	verb	+	[-11.644147872924805, -13.19902229309082, -10.714492797851562, -3.3479766845703125, -8.076156616210938, -7.660114288330078, -7.177670478820801, -7.473865985870361, -4.201628684997559, -2.1785411834716797, -8.189769744873047, -1.134129524230957, -1.7949304580688477, -7.390806198120117, -3.088982582092285, -5.863558769226074, -6.807634353637695, -0.9110088348388672, -0.24825477600097656, -1.0601863861083984, -8.560782432556152, -3.5681467056274414, -3.0267248153686523, -2.8704347610473633, -2.156172752380371, -8.769895553588867, -7.116398334503174, -11.637742042541504, -3.30368709564209, -6.030961990356445, -1.3458080291748047]	[-11.644147872924805, -16.94868278503418, -9.036844253540039, -3.5348262786865234, -7.817713737487793, -8.158775329589844, -7.0216217041015625, -7.4461283683776855, -3.9008378982543945, -2.727583885192871, -7.867635250091553, -0.7778053283691406, -2.049253463745117, -6.748316764831543, -2.922614097595215, -6.0104169845581055, -6.737685203552246, -0.8553943634033203, -0.2177562713623047, -0.9456911087036133, -8.195062637329102, -3.354367256164551, -2.7539758682250977, -2.969402313232422, -2.0254135131835938, -8.80128288269043, -7.334436893463135, -11.40573787689209, -3.2802391052246094, -6.013427734375, -1.389082908630371]	170.54962158203125	170.8921661376953	0.3425445556640625
1209	Uit het publiek bracht de journalist L. Sinner naar voren dat het publiek toch altijd het laatste woord heeft.	heeft	18			publiek	12	{'Gender': 'Neut', 'Number': 'Sing', 'lemma': 'publiek'}	NOUN	heeft	18	{'Number': 'Sing', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'hebben', 'Gender': 'Neut'}	VERB	6	[]	{'archive': 'nl_alpinodev-ud-train.collection', 'source': 'Treebank/cdb/3241.xml', 'sent_id': 'cdb\\3241', 'text': 'Uit het publiek bracht de journalist L. Sinner naar voren dat het publiek toch altijd het laatste woord heeft.', 'auto': 'ALUD2.12.3', 'treebank': 'UD_Dutch-Alpino/nl_alpino-ud-train.conllu'}	hebt	3 -> 2	Uit het publiek bracht de journalist L. Sinner naar voren dat het publiek toch altijd het laatste woord	Uit het publiek bracht de journalist L. Sinner naar voren dat het publiek toch altijd het laatste woord hebt.	[]	[]	0	0	0	False	False	False	1.0780026530022198e-05	SV-P	nld	3	2	SV	verb	+	[-14.294656753540039, -3.3569135665893555, -11.017425537109375, -0.14093017578125, -11.631664276123047, -0.6945991516113281, -1.7693605422973633, -7.55507755279541, -6.637531757354736, -2.2701492309570312, -5.192086219787598, -7.833611011505127, -6.192479610443115, -7.132863521575928, -3.05120849609375, -6.060504913330078, -2.2532730102539062, -6.381056308746338, -0.04302406311035156, -7.242429733276367, -5.238033294677734, -4.0951948165893555, -4.186517715454102, -6.439976692199707, -2.824251174926758, -3.1279611587524414]	[-14.294656753540039, -3.3569135665893555, -11.017425537109375, -0.14093017578125, -11.631664276123047, -0.6945991516113281, -1.7693605422973633, -7.55507755279541, -6.637531757354736, -2.2701492309570312, -5.192086219787598, -7.833611011505127, -6.192479610443115, -7.132863521575928, -3.05120849609375, -6.060504913330078, -2.2532730102539062, -6.381056308746338, -0.04302406311035156, -7.242429733276367, -5.238033294677734, -4.0951948165893555, -4.186517715454102, -6.439976692199707, -6.188626289367676, -2.5415096282958984]	136.66278076171875	139.44070434570312	2.777923583984375
1210	Welke blinde grottensalamander heeft dezelfde naam als een boomsoort?	heeft	3			grottensalamander	2	{'Gender': 'Com', 'Number': 'Sing', 'lemma': 'grottensalamander'}	NOUN	heeft	3	{'Number': 'Sing', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'hebben', 'Gender': 'Com'}	VERB	1	[]	{'archive': 'nl_alpinodev-ud-train.collection', 'source': 'Treebank/wpspel/840.xml', 'sent_id': 'wpspel\\840', 'text': 'Welke blinde grottensalamander heeft dezelfde naam als een boomsoort?', 'auto': 'ALUD2.12.3', 'treebank': 'UD_Dutch-Alpino/nl_alpino-ud-train.conllu'}	hebt	3 -> 2	Welke blinde grottensalamander	Welke blinde grottensalamander hebt dezelfde naam als een boomsoort?	[]	[]	0	0	0	False	False	False	1.5500691742515578e-06	SV-P	nld	3	2	SV	verb	+	[-9.53615665435791, -6.798694133758545, -8.276552200317383, -3.897505760192871, -7.183173179626465, -8.710334777832031, -3.5577220916748047, -12.0879545211792, -1.7357673645019531, -3.594658851623535, -8.275239944458008, -2.5511398315429688, -1.0165224075317383, -3.468989372253418, -10.762724876403809, -11.8363618850708, -2.276677131652832]	[-9.53615665435791, -6.798694133758545, -8.276552200317383, -3.897505760192871, -7.183173179626465, -8.710334777832031, -3.5577220916748047, -12.0879545211792, -1.7357673645019531, -8.719929695129395, -9.478994369506836, -3.600335121154785, -0.9818267822265625, -2.97959041595459, -10.688797950744629, -11.992454528808594, -1.3955774307250977]	105.56617736816406	111.62136840820312	6.0551910400390625
1211	In de finale geeft ze op tegen Amélie Mauresmo, nadat ze 1-6 0-2 achter staat, omdat ze last heeft van darmklachten.	heeft	20			ze	18	{'Person': '3', 'PronType': 'Prs', 'lemma': 'ze'}	PRON	heeft	20	{'Number': 'Sing', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'hebben', 'Person': '3'}	VERB	2	[]	{'archive': 'nl_lassysmalldevelop-ud-train.collection', 'source': 'LassyDevelop/wiki-866/wiki-866.p.34.s.6.xml', 'sent_id': 'wiki-866.p.34.s.6', 'text': 'In de finale geeft ze op tegen Amélie Mauresmo, nadat ze 1-6 0-2 achter staat, omdat ze last heeft van darmklachten.', 'auto': 'ALUD2.13.0', 'treebank': 'UD_Dutch-LassySmall/nl_lassysmall-ud-train.conllu'}	hebt	3 -> 2	In de finale geeft ze op tegen Amélie Mauresmo, nadat ze 1-6 0-2 achter staat, omdat ze last	In de finale geeft ze op tegen Amélie Mauresmo, nadat ze 1-6 0-2 achter staat, omdat ze last hebt van darmklachten.	[]	[]	0	0	0	False	False	False	9.121560910018785e-06	SV-P	nld	3	2	SV	verb	+	[-4.589852809906006, -10.476140975952148, -9.218221664428711, -11.053183555603027, -4.5394439697265625, -4.901307106018066, -7.58714485168457, -8.692358016967773, -5.226541042327881, -6.723337173461914, -0.16880321502685547, -0.7434635162353516, -1.8208284378051758, -6.086376190185547, -0.1877765655517578, -0.4347038269042969, -4.485980987548828, -1.5002212524414062, -3.364010810852051, -1.8037586212158203, -3.626875877380371, -3.653458595275879, -0.16205692291259766, -3.0903234481811523, -6.086819171905518, -6.430903911590576, -2.3694820404052734, -6.101334571838379, -0.2675037384033203, -8.688941955566406, -5.38448429107666, -3.1147241592407227, -7.642620086669922, -3.4079294204711914, -8.04944896697998, -1.0044288635253906, -1.2753515243530273]	[-4.589852809906006, -10.476140975952148, -9.218221664428711, -11.053183555603027, -4.5394439697265625, -4.901307106018066, -7.58714485168457, -8.692358016967773, -5.226541042327881, -6.723337173461914, -0.16880321502685547, -0.7434635162353516, -1.8208284378051758, -6.086376190185547, -0.1877765655517578, -0.4347038269042969, -4.485980987548828, -1.5002212524414062, -3.364010810852051, -1.8037586212158203, -3.626875877380371, -3.653458595275879, -0.16205692291259766, -3.0903234481811523, -6.086819171905518, -6.430903911590576, -2.3694820404052734, -6.101334571838379, -0.2675037384033203, -8.688941955566406, -7.105484962463379, -3.320193290710449, -7.211543560028076, -3.281123161315918, -7.824344635009766, -1.0737028121948242, -1.2190361022949219]	163.96014404296875	165.11659240722656	1.1564483642578125
1212	Alles in de wereld heeft zijn prijs:	heeft	4			Alles	0	{'Person': '3', 'PronType': 'Ind', 'lemma': 'alles'}	PRON	heeft	4	{'Number': 'Sing', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'hebben', 'Person': '3'}	VERB	4	[]	{'archive': 'nl_alpinodev-ud-train.collection', 'source': 'Treebank/cdb/2955.xml', 'sent_id': 'cdb\\2955', 'text': 'Alles in de wereld heeft zijn prijs:', 'auto': 'ALUD2.12.3', 'treebank': 'UD_Dutch-Alpino/nl_alpino-ud-train.conllu'}	hebt	3 -> 2	Alles in de wereld	Alles in de wereld hebt zijn prijs:	[]	[]	0	0	0	False	False	False	1.317558798113824e-05	SV-P	nld	3	2	SV	verb	+	[-13.653045654296875, -3.041872024536133, -7.5441155433654785, -3.8222837448120117, -4.571695327758789, -4.712908744812012, -7.653847694396973, -4.040726661682129]	[-13.653045654296875, -3.041872024536133, -7.5441155433654785, -3.8222837448120117, -9.357793807983398, -5.51698112487793, -7.375472545623779, -4.337630271911621]	49.040496826171875	54.649192810058594	5.608695983886719
1213	En dat neem ik met vreugde in een boek dat provinciaals wil zijn, dat wil zeggen, een provincie wil verbeelden maar dat neem ik niet, als een zo voortreffelijk auteur als Gijsen is, wil schrijven over zijn vaderstad.	wil	11			dat	9	{'Person': '3', 'PronType': 'Rel', 'lemma': 'dat'}	PRON	wil	11	{'Number': 'Sing', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'willen', 'Person': '3'}	VERB	2	[]	{'archive': 'nl_alpinodev-ud-train.collection', 'source': 'Treebank/cdb/4693.xml', 'sent_id': 'cdb\\4693', 'text': 'En dat neem ik met vreugde in een boek dat provinciaals wil zijn, dat wil zeggen, een provincie wil verbeelden maar dat neem ik niet, als een zo voortreffelijk auteur als Gijsen is, wil schrijven over zijn vaderstad.', 'auto': 'ALUD2.12.3', 'treebank': 'UD_Dutch-Alpino/nl_alpino-ud-train.conllu'}	wilt	3 -> 2	En dat neem ik met vreugde in een boek dat provinciaals	En dat neem ik met vreugde in een boek dat provinciaals wilt zijn, dat wil zeggen, een provincie wil verbeelden maar dat neem ik niet, als een zo voortreffelijk auteur als Gijsen is, wil schrijven over zijn vaderstad.	[]	[]	0	0	0	False	False	False	7.963267461127508e-06	SV-P	nld	3	2	SV	verb	+	[-8.278200149536133, -13.25057315826416, -9.52968978881836, -3.874868392944336, -3.646731376647949, -7.7825212478637695, -1.8760137557983398, -0.26111412048339844, -3.985844612121582, -2.882645606994629, -5.738478183746338, -3.214118003845215, -16.202177047729492, -4.0725250244140625, -5.610921859741211, -4.205923080444336, -2.2086868286132812, -3.202481269836426, -3.2515506744384766, -3.554936408996582, -2.2106008529663086, -3.537764549255371, -7.47421407699585, -1.4093093872070312, -2.7964048385620117, -4.714079856872559, -8.755411148071289, -0.08280754089355469, -6.302793502807617, -2.1899099349975586, -8.797852516174316, -0.6158781051635742, -1.8732490539550781, -3.0585193634033203, -5.068023681640625, -4.191767692565918, -8.805490493774414, -9.030389785766602, -2.40567684173584, -0.7668247222900391, -10.060545921325684, -5.553160667419434, -6.8379645347595215, -6.157681941986084, -3.094904899597168, -3.7291059494018555, -1.4219017028808594, -4.72331428527832, -6.666679382324219, -0.6879653930664062, -5.341185569763184, -3.5038328170776367, -7.9214863777160645, -7.608663082122803, -1.0030145645141602]	[-8.278200149536133, -13.25057315826416, -9.52968978881836, -3.874868392944336, -3.646731376647949, -7.7825212478637695, -1.8760137557983398, -0.26111412048339844, -3.985844612121582, -2.882645606994629, -5.738478183746338, -3.214118003845215, -16.202177047729492, -4.0725250244140625, -8.136005401611328, -4.126162528991699, -2.437558174133301, -3.3787994384765625, -3.726933479309082, -3.048877716064453, -2.2344894409179688, -3.4757070541381836, -6.974374294281006, -1.359079360961914, -3.298598289489746, -4.766633033752441, -8.93460464477539, -0.0738067626953125, -6.194077491760254, -2.460874557495117, -7.9443464279174805, -0.5533046722412109, -1.9579582214355469, -3.0208683013916016, -4.953360557556152, -4.1707868576049805, -8.766829490661621, -9.032333374023438, -2.3844680786132812, -0.7807426452636719, -10.032052040100098, -5.503037452697754, -6.811038017272949, -6.093644618988037, -3.0221004486083984, -3.6997108459472656, -1.4897031784057617, -5.001849174499512, -6.690017223358154, -0.6495532989501953, -5.484042167663574, -3.569486618041992, -8.038705825805664, -7.65873908996582, -1.0175237655639648]	265.02838134765625	267.54827880859375	2.5198974609375
1214	Het wapenschild van Oudenaarde heeft een uitgebreide versie, waarop het schild door twee mannen wordt vastgehouden.	heeft	4			wapenschild	1	{'Gender': 'Neut', 'Number': 'Sing', 'lemma': 'wapenschild'}	NOUN	heeft	4	{'Number': 'Sing', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'hebben', 'Gender': 'Neut'}	VERB	3	[]	{'archive': 'nl_lassysmalldevelop-ud-train.collection', 'source': 'LassyDevelop/wiki-7543/wiki-7543.p.9.s.1.xml', 'sent_id': 'wiki-7543.p.9.s.1', 'text': 'Het wapenschild van Oudenaarde heeft een uitgebreide versie, waarop het schild door twee mannen wordt vastgehouden.', 'auto': 'ALUD2.13.0', 'treebank': 'UD_Dutch-LassySmall/nl_lassysmall-ud-train.conllu'}	hebt	3 -> 2	Het wapenschild van Oudenaarde	Het wapenschild van Oudenaarde hebt een uitgebreide versie, waarop het schild door twee mannen wordt vastgehouden.	[]	[]	0	0	0	False	False	False	1.1858029183024416e-05	SV-P	nld	3	2	SV	verb	+	[-11.41042709350586, -10.19239616394043, -0.34223270416259766, -5.9383864402771, -2.202777862548828, -8.1519775390625, -5.40141487121582, -0.18658065795898438, -4.5916666984558105, -1.0345382690429688, -7.57177734375, -0.6414794921875, -6.180776119232178, -6.291477203369141, -7.269566535949707, -2.56573486328125, -5.92833137512207, -2.1832752227783203, -7.785495281219482, -5.932191848754883, -5.097196578979492, -3.273702621459961, -8.07933235168457, -1.3429327011108398, -4.7177734375, -0.7132511138916016]	[-11.41042709350586, -10.19239616394043, -0.34223270416259766, -5.9383864402771, -2.202777862548828, -8.1519775390625, -5.40141487121582, -0.18658065795898438, -12.371415138244629, -1.4933691024780273, -8.430704116821289, -0.5970134735107422, -5.678431510925293, -5.521563529968262, -6.7139387130737305, -2.551694869995117, -6.0805535316467285, -2.176671028137207, -7.664457321166992, -5.847125053405762, -5.053692817687988, -3.069577217102051, -8.09548282623291, -1.408034324645996, -4.602795600891113, -0.6746129989624023]	125.02669525146484	131.85733032226562	6.830635070800781
